From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone
01-11-2025 00:00,02-11-2025 00:00,211.57,390.6,87.08,43.56,3.57,23.65
02-11-2025 00:00,03-11-2025 00:00,217.61,390.42,90.82,18.38,3.82,25.06
03-11-2025 00:00,04-11-2025 00:00,227.12,444.04,96.44,13.93,2.94,25.31
04-11-2025 00:00,05-11-2025 00:00,170.5,388.08,80.71,30.82,4.02,20.24
05-11-2025 00:00,06-11-2025 00:00,116.5,233.5,59.68,30.58,2.63,21.19
06-11-2025 00:00,07-11-2025 00:00,165.12,299.58,81.65,29.22,2.88,34.85
07-11-2025 00:00,08-11-2025 00:00,238.83,408.08,102.97,36.23,3.25,41.5
08-11-2025 00:00,09-11-2025 00:00,303.29,472.78,127.9,39.67,3.67,47.19
09-11-2025 00:00,10-11-2025 00:00,250.04,410.38,138.58,43.76,3.56,38.33
10-11-2025 00:00,11-11-2025 00:00,305.53,487.23,149.67,47.63,4.29,33.51
11-11-2025 00:00,12-11-2025 00:00,350.62,560.38,158.84,48.42,3.48,18.07
12-11-2025 00:00,13-11-2025 00:00,347.31,541.81,139.1,51.45,3.56,13.99
13-11-2025 00:00,14-11-2025 00:00,328.68,553.73,136.57,48.58,3.02,12.89
14-11-2025 00:00,15-11-2025 00:00,273.34,482.37,110.01,38.16,3.5,6.24
15-11-2025 00:00,16-11-2025 00:00,267.06,471.04,116.89,38.16,3.39,6.55
16-11-2025 00:00,17-11-2025 00:00,276.02,458.08,112.61,45.15,3.12,5.94
17-11-2025 00:00,18-11-2025 00:00,254.83,454.21,110.61,48.01,3.25,6.67
18-11-2025 00:00,19-11-2025 00:00,277.21,491.54,128,42.83,4.5,5.92
19-11-2025 00:00,20-11-2025 00:00,317.38,542.87,138.04,45.05,4.19,6.29
20-11-2025 00:00,21-11-2025 00:00,284.7,504.25,137.37,46.84,4.11,9.58
21-11-2025 00:00,22-11-2025 00:00,302.58,523.92,109.13,51.09,4.63,17.74
22-11-2025 00:00,23-11-2025 00:00,295.67,506.79,129,52.98,4.14,17.87
23-11-2025 00:00,24-11-2025 00:00,351.04,586.17,148.48,53.79,4.48,17.43
24-11-2025 00:00,25-11-2025 00:00,275.78,476.33,126.02,33.89,3.82,18.02
25-11-2025 00:00,26-11-2025 00:00,237.77,436.15,120.86,45.66,3.42,15.3
26-11-2025 00:00,27-11-2025 00:00,215.97,415.08,104.57,45.04,4.68,14.74
27-11-2025 00:00,28-11-2025 00:00,336.36,552.67,102.77,59.2,2.18,18.19
28-11-2025 00:00,29-11-2025 00:00,261.18,463.05,102.03,62.03,3.23,18.11
29-11-2025 00:00,30-11-2025 00:00,142.25,274.75,93.71,71.73,2.16,18.17
30-11-2025 00:00,01-12-2025 00:00,147.29,286,104.31,53.69,2.81,18.45
01-12-2025 00:00,02-12-2025 00:00,215.26,397.38,105.9,96.39,3.67,18.44
02-12-2025 00:00,03-12-2025 00:00,272.92,468.46,113.28,125.29,3.14,15.07
03-12-2025 00:00,04-12-2025 00:00,191.42,329.7,87.54,44.67,2.96,14.16
04-12-2025 00:00,05-12-2025 00:00,171.46,304.42,86.15,30.86,2.98,15.47
05-12-2025 00:00,06-12-2025 00:00,207.79,351.17,106.29,35.38,3.44,16.99
06-12-2025 00:00,07-12-2025 00:00,185.58,318.96,102.57,39.4,2.91,13.86
07-12-2025 00:00,08-12-2025 00:00,181.32,311.38,100.36,47.98,2.43,5.66
08-12-2025 00:00,09-12-2025 00:00,176.21,316.04,99.3,36.59,2.48,10.78
09-12-2025 00:00,10-12-2025 00:00,154.16,299.84,94.43,29.77,2.49,16.05
10-12-2025 00:00,11-12-2025 00:00,131.92,267.71,82.44,22.85,2.4,15.96
11-12-2025 00:00,12-12-2025 00:00,214.78,377.58,93.02,17.12,3.59,16.19
12-12-2025 00:00,13-12-2025 00:00,355.21,569.52,101.63,19.08,4.73,15.92
13-12-2025 00:00,14-12-2025 00:00,471.62,665.61,97.08,12.81,5.08,16.58
14-12-2025 00:00,15-12-2025 00:00,506.5,695,89.05,10.29,5.63,15.08
15-12-2025 00:00,16-12-2025 00:00,355.71,494.92,91.14,10.98,4.27,14.88
16-12-2025 00:00,17-12-2025 00:00,194.12,341.08,76.74,21.08,2.23,14.15
17-12-2025 00:00,18-12-2025 00:00,241.29,424.96,71.55,28.33,2.46,12.33
18-12-2025 00:00,19-12-2025 00:00,346.08,521.08,49.57,22.6,3,11.2
19-12-2025 00:00,20-12-2025 00:00,283.62,439,66.21,15.72,3.45,10.1
20-12-2025 00:00,21-12-2025 00:00,387.4,528.33,49.95,83.6,4.1,11.26
21-12-2025 00:00,22-12-2025 00:00,260.88,370.71,44.24,20.67,2.35,10.88
22-12-2025 00:00,23-12-2025 00:00,333.46,527.75,63.78,24.5,3.23,10.04
23-12-2025 00:00,24-12-2025 00:00,291.48,429.29,63.64,32.9,3.28,10.31
24-12-2025 00:00,25-12-2025 00:00,132.21,298.83,50.94,24.63,2.19,9.27
25-12-2025 00:00,26-12-2025 00:00,205.96,437.67,63.15,30.95,2.8,9.88
26-12-2025 00:00,27-12-2025 00:00,337.71,501.03,54.8,27.46,3.39,9.18
27-12-2025 00:00,28-12-2025 00:00,352.83,527.88,60.57,28.84,2.64,9.54
28-12-2025 00:00,29-12-2025 00:00,372.12,568.67,58.75,25.14,3.85,9.69
29-12-2025 00:00,30-12-2025 00:00,356.29,496.08,54.95,19.5,2.89,10.62
30-12-2025 00:00,31-12-2025 00:00,359.94,519.79,120.56,22.81,3.26,8.37
31-12-2025 00:00,01-01-2026 00:00,323.62,420.46,25.11,21.84,2.85,5
01-01-2026 00:00,02-01-2026 00:00,262.83,367.05,17.33,21.22,2,3.67
02-01-2026 00:00,03-01-2026 00:00,114.87,194.38,12.18,21.77,1.11,5.96
03-01-2026 00:00,04-01-2026 00:00,177.29,350.77,25.16,18.56,1.36,7.27
04-01-2026 00:00,05-01-2026 00:00,172.96,301.71,23.15,16.08,1.55,9.12
05-01-2026 00:00,06-01-2026 00:00,169.42,324.29,24.29,25.1,1,4.59
06-01-2026 00:00,07-01-2026 00:00,195.49,329.69,21.22,16.26,1.02,4.29
07-01-2026 00:00,08-01-2026 00:00,168.13,293.46,15.99,16.97,0.71,3.56
08-01-2026 00:00,09-01-2026 00:00,230.57,390.83,20.83,16.8,1.24,6.72
09-01-2026 00:00,10-01-2026 00:00,281.21,444.17,34.06,18.52,1.69,11.93
10-01-2026 00:00,11-01-2026 00:00,206.21,358.88,41.36,8.94,1.45,8.57
11-01-2026 00:00,12-01-2026 00:00,176.79,294.42,36.9,9.96,1.07,10.2
12-01-2026 00:00,13-01-2026 00:00,236.92,362.38,42.41,23.1,1.41,8.2
13-01-2026 00:00,14-01-2026 00:00,361.83,514.91,46.27,22.3,2.57,8.85
14-01-2026 00:00,15-01-2026 00:00,173.79,404.59,37.99,24.41,1.67,8.38
15-01-2026 00:00,16-01-2026 00:00,180.55,407.5,31,22.1,1.67,11.66
16-01-2026 00:00,17-01-2026 00:00,298.76,491.25,32.22,15.49,2.08,34.4
17-01-2026 00:00,18-01-2026 00:00,461.92,650.7,43.36,22.46,3.68,14.5
18-01-2026 00:00,19-01-2026 00:00,512.05,657.25,32.06,8.73,2.87,14.97
19-01-2026 00:00,20-01-2026 00:00,350.58,610.46,42.11,13.58,3.41,14.78
20-01-2026 00:00,21-01-2026 00:00,291.21,532.79,52.89,14.57,3.57,13.68
21-01-2026 00:00,22-01-2026 00:00,214.44,441.74,64.48,23.48,2.5,10.24
22-01-2026 00:00,23-01-2026 00:00,209.23,441.12,66.69,19.03,3.09,12.6
23-01-2026 00:00,24-01-2026 00:00,148.71,204.33,46.81,20.9,1.39,11.96
24-01-2026 00:00,25-01-2026 00:00,88.92,277.12,37.3,11.57,1.11,8.73
25-01-2026 00:00,26-01-2026 00:00,100.89,316.17,47.92,26.01,1.31,10.46
26-01-2026 00:00,27-01-2026 00:00,167.64,362.67,61.4,19.2,2.03,10.19
27-01-2026 00:00,28-01-2026 00:00,228.43,418.78,61.3,14.83,2.62,11.5
28-01-2026 00:00,29-01-2026 00:00,158.78,266.26,46.27,19.42,1.67,12.54
29-01-2026 00:00,30-01-2026 00:00,125.28,250.96,42.51,15.83,1.51,11.99
30-01-2026 00:00,31-01-2026 00:00,169.71,326.68,50.07,14.97,2.33,10.75
31-01-2026 00:00,01-02-2026 00:00,234.99,366.38,43.4,16.32,2.58,11.45
01-02-2026 00:00,02-02-2026 00:00,123.66,243.01,25.25,26.55,1.58,4.16
02-02-2026 00:00,03-02-2026 00:00,160.71,298.83,35.82,13.8,2.01,9.47
03-02-2026 00:00,04-02-2026 00:00,192,351.21,54.14,29.63,1.98,11.21
04-02-2026 00:00,05-02-2026 00:00,227.83,407.58,41.67,28.75,2.13,11.55
05-02-2026 00:00,06-02-2026 00:00,128.71,288.42,42.39,24.37,1.33,9.79
06-02-2026 00:00,07-02-2026 00:00,118.03,257.52,44.27,27.92,1.53,11.46
07-02-2026 00:00,08-02-2026 00:00,117.46,259.71,42.56,24.45,1.5,10.95
08-02-2026 00:00,09-02-2026 00:00,91,244.54,40.93,32.29,1.59,10.99
09-02-2026 00:00,10-02-2026 00:00,167.21,374.13,51.02,23.35,3.21,9.59
10-02-2026 00:00,11-02-2026 00:00,197.04,438.83,66.08,13.94,3.42,10.35
11-02-2026 00:00,12-02-2026 00:00,198.2,397,82.21,8.8,2.88,6.2
12-02-2026 00:00,13-02-2026 00:00,91.43,238,68.57,15.22,1.57,9.08
13-02-2026 00:00,14-02-2026 00:00,108.92,263.57,80.63,17.41,1.95,17.59
14-02-2026 00:00,15-02-2026 00:00,136.96,349,92.09,8.47,2.59,16.68
15-02-2026 00:00,16-02-2026 00:00,111.31,282.1,87.55,10.42,2.29,15.11
16-02-2026 00:00,17-02-2026 00:00,164.54,405.54,86.81,9.73,3.66,19.05
17-02-2026 00:00,17-02-2026 00:00,217,626,84.2,19.4,5.37,16.9
