From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone
06-11-2025 00:00,07-11-2025 00:00,202.3,363.11,10.44,18.93,1.19,42.01
07-11-2025 00:00,08-11-2025 00:00,230.86,413.35,23.75,16.28,1.54,32.52
08-11-2025 00:00,09-11-2025 00:00,268.95,524.08,35.9,7.55,1.95,30.43
09-11-2025 00:00,10-11-2025 00:00,224.5,472.3,33.33,31.66,1.69,35.97
10-11-2025 00:00,11-11-2025 00:00,222.74,413.01,32.8,22.16,2.14,30.25
11-11-2025 00:00,12-11-2025 00:00,381.33,642.12,34.02,11.47,2.19,33.81
12-11-2025 00:00,13-11-2025 00:00,406.4,656.35,33,16.36,2.16,33.15
13-11-2025 00:00,14-11-2025 00:00,326.87,606.41,38.93,22.28,2.01,35.66
14-11-2025 00:00,15-11-2025 00:00,222.38,491.16,43.54,21.41,1.81,35.67
15-11-2025 00:00,16-11-2025 00:00,226.24,507.72,18.56,19.66,2.1,31.29
16-11-2025 00:00,17-11-2025 00:00,239.84,507.77,21.46,23.18,2.59,31.02
17-11-2025 00:00,18-11-2025 00:00,214.08,452.28,69.05,16.48,3.47,28.25
18-11-2025 00:00,19-11-2025 00:00,292.1,580.41,47.18,12.16,4.79,29.57
19-11-2025 00:00,20-11-2025 00:00,296.87,603.03,45.79,12.53,3.4,33.98
20-11-2025 00:00,21-11-2025 00:00,222.47,454.62,63.03,7.83,2.97,38.66
21-11-2025 00:00,22-11-2025 00:00,203.15,392.12,36.66,7.01,3.75,40.42
22-11-2025 00:00,23-11-2025 00:00,217.13,450.77,134.28,10.79,3.53,33.6
23-11-2025 00:00,24-11-2025 00:00,265.42,490.38,53.37,9.47,3.4,29.39
24-11-2025 00:00,25-11-2025 00:00,124.58,399.66,76.14,8.52,2.8,30.66
25-11-2025 00:00,26-11-2025 00:00,177.7,438.9,41.4,18.03,3.85,27.8
26-11-2025 00:00,27-11-2025 00:00,149.52,369.54,62.46,13.84,2.67,28.65
27-11-2025 00:00,28-11-2025 00:00,191.83,535.27,88.78,13.94,3.14,27.74
28-11-2025 00:00,29-11-2025 00:00,188.76,497.65,63.98,15.95,3.03,25.98
29-11-2025 00:00,30-11-2025 00:00,113.63,357.44,46.53,14.2,2.47,22.71
30-11-2025 00:00,01-12-2025 00:00,115.47,358.85,38.16,13.63,2.62,27.5
01-12-2025 00:00,02-12-2025 00:00,150.32,469.23,56.34,12.86,2.31,25.84
02-12-2025 00:00,03-12-2025 00:00,285.15,657.35,75.17,13.88,1.82,16.48
03-12-2025 00:00,04-12-2025 00:00,176.54,393.65,42.34,None,1.26,None
04-12-2025 00:00,05-12-2025 00:00,167.28,437.57,38.87,None,1.25,None
05-12-2025 00:00,06-12-2025 00:00,198.92,376.31,40.58,None,1.3,None
06-12-2025 00:00,07-12-2025 00:00,148.15,287.19,29.99,None,1.13,None
07-12-2025 00:00,08-12-2025 00:00,151.18,339,27.29,None,1.12,None
08-12-2025 00:00,09-12-2025 00:00,132.1,328.5,32.88,None,1.11,None
09-12-2025 00:00,10-12-2025 00:00,126.71,387.84,50.19,None,1.14,None
10-12-2025 00:00,11-12-2025 00:00,122.49,266.74,51.52,None,1.4,None
11-12-2025 00:00,12-12-2025 00:00,183.36,390.75,61.67,4.48,1.74,23.09
12-12-2025 00:00,13-12-2025 00:00,258.11,518.44,67.88,4.95,2.23,40.99
13-12-2025 00:00,14-12-2025 00:00,371.29,689.3,75.22,5.14,2.1,35.88
14-12-2025 00:00,15-12-2025 00:00,326.16,494.01,61.91,5.36,1.84,24.07
15-12-2025 00:00,16-12-2025 00:00,276.76,451.68,51.33,5.43,1.81,35.24
16-12-2025 00:00,17-12-2025 00:00,167.12,334.22,46.83,5.35,1.17,44.45
17-12-2025 00:00,18-12-2025 00:00,189.75,374.58,59.63,11.35,1.45,48.72
18-12-2025 00:00,19-12-2025 00:00,257.98,480.77,49.62,9.97,2.18,6.87
19-12-2025 00:00,20-12-2025 00:00,248.6,472.21,55.2,9.61,3.34,28.8
20-12-2025 00:00,21-12-2025 00:00,370.94,544.43,88,21.4,3.52,10.38
21-12-2025 00:00,22-12-2025 00:00,251.97,451.9,53.07,23.41,2.92,18.62
22-12-2025 00:00,23-12-2025 00:00,255.46,472.71,68.28,24.88,2.23,26.52
23-12-2025 00:00,24-12-2025 00:00,280.9,463.29,66.15,21.32,2.04,28.88
24-12-2025 00:00,25-12-2025 00:00,128.27,212.35,48.34,28.28,2.95,30.49
25-12-2025 00:00,26-12-2025 00:00,147.82,273.81,63.73,32.23,2.68,29.95
26-12-2025 00:00,27-12-2025 00:00,272.31,450.63,72.2,28.68,2.94,25.66
27-12-2025 00:00,28-12-2025 00:00,285.91,471.56,41.34,28.27,6.76,28.56
28-12-2025 00:00,29-12-2025 00:00,307.55,500.14,49.7,29.33,6.66,29.26
29-12-2025 00:00,30-12-2025 00:00,323.73,542.89,56.75,29.09,4.89,18.19
30-12-2025 00:00,31-12-2025 00:00,271.09,455.04,67.75,26.11,3.26,21.23
31-12-2025 00:00,01-01-2026 00:00,279.39,417.94,54.96,26.08,2.42,5.74
01-01-2026 00:00,02-01-2026 00:00,217.38,365.61,44.17,24.96,2.59,18.75
02-01-2026 00:00,03-01-2026 00:00,119.63,188.94,40.14,22.28,3.94,18.61
03-01-2026 00:00,04-01-2026 00:00,166.36,337.59,53.19,28.17,3.59,18.07
04-01-2026 00:00,05-01-2026 00:00,200.63,341.03,45.63,19.59,4.79,16.63
05-01-2026 00:00,06-01-2026 00:00,158.13,290.23,43.88,26.29,4.13,26.22
06-01-2026 00:00,07-01-2026 00:00,200.79,351.96,46.31,25.18,4.03,9.51
07-01-2026 00:00,08-01-2026 00:00,157.76,318.65,42.52,23.99,3.46,16.94
08-01-2026 00:00,09-01-2026 00:00,153.22,337.08,48.16,39.05,3.04,12.81
09-01-2026 00:00,10-01-2026 00:00,205.14,444.28,57.59,26.33,2.64,15.73
10-01-2026 00:00,11-01-2026 00:00,210.8,473.65,50.49,17.62,2.04,27.01
11-01-2026 00:00,12-01-2026 00:00,173.43,385.38,42.35,22.68,1.82,28.36
12-01-2026 00:00,13-01-2026 00:00,169.29,386.34,80.07,40,2.02,34.26
13-01-2026 00:00,14-01-2026 00:00,223.81,543.73,71.73,23.69,2.59,31.76
14-01-2026 00:00,15-01-2026 00:00,234.73,512.47,59.9,28.37,2.13,30.56
15-01-2026 00:00,16-01-2026 00:00,204.33,394.02,47.13,26.41,2.18,26.01
16-01-2026 00:00,17-01-2026 00:00,273.76,466.18,63.03,16.75,4.08,25.43
17-01-2026 00:00,18-01-2026 00:00,381.93,569.53,85.04,21.91,5.22,32.29
18-01-2026 00:00,19-01-2026 00:00,393.12,577.23,70.31,20.47,5.05,37.12
19-01-2026 00:00,20-01-2026 00:00,320.42,559.97,70.57,20.96,5.39,32.12
20-01-2026 00:00,21-01-2026 00:00,238.66,455.93,60.1,16.6,3.12,30.61
21-01-2026 00:00,22-01-2026 00:00,203.82,378.18,53.77,19.58,3.33,27.65
22-01-2026 00:00,23-01-2026 00:00,227.82,384.31,62.54,19.31,3.11,38.58
23-01-2026 00:00,24-01-2026 00:00,140.39,222.28,37.26,16.16,1.86,29.66
24-01-2026 00:00,25-01-2026 00:00,83.79,226.53,35.85,12.94,1.57,26.03
25-01-2026 00:00,26-01-2026 00:00,104.72,263.78,40.69,17.15,1.48,32.01
26-01-2026 00:00,27-01-2026 00:00,156.19,275.92,34.07,17.89,2.26,27.57
27-01-2026 00:00,28-01-2026 00:00,232.67,380.63,57.13,17.44,3,13.53
28-01-2026 00:00,29-01-2026 00:00,135.21,213.12,34.08,16.64,2.27,14.54
29-01-2026 00:00,30-01-2026 00:00,116.37,210.24,26.52,12.96,2.28,22.59
30-01-2026 00:00,31-01-2026 00:00,135.55,260.16,46.55,17.05,2.61,22.42
31-01-2026 00:00,01-02-2026 00:00,181.79,350.34,52.59,20.66,2.72,22.92
01-02-2026 00:00,02-02-2026 00:00,102.83,199.54,31.23,20.53,2.25,22.68
02-02-2026 00:00,03-02-2026 00:00,151.03,284.52,40.17,12.47,2.3,13.82
03-02-2026 00:00,04-02-2026 00:00,155.67,326.45,42.19,17.07,1.53,42.78
04-02-2026 00:00,05-02-2026 00:00,198.34,381.81,24.91,16.29,2.23,41.16
05-02-2026 00:00,06-02-2026 00:00,114,245.29,23.1,17.76,1.32,46.15
06-02-2026 00:00,07-02-2026 00:00,102.35,223.86,24.2,25.86,1.61,44.58
07-02-2026 00:00,08-02-2026 00:00,109.81,233.89,23.34,20.85,1.89,49.11
08-02-2026 00:00,09-02-2026 00:00,68.19,179.41,20.2,26.6,2.18,46.81
09-02-2026 00:00,10-02-2026 00:00,135.3,279.53,32.31,27.73,3.81,42.83
10-02-2026 00:00,11-02-2026 00:00,148.5,434.24,45.01,22.74,4.5,46.15
11-02-2026 00:00,12-02-2026 00:00,174.8,417.65,43.48,21.74,2.38,39
12-02-2026 00:00,13-02-2026 00:00,65.42,181.62,23.57,21.3,1.33,54.05
13-02-2026 00:00,14-02-2026 00:00,87.98,201.84,26.23,18.08,2.34,58.18
14-02-2026 00:00,15-02-2026 00:00,123,259.42,27.79,23.59,3.2,57.13
15-02-2026 00:00,16-02-2026 00:00,105.7,173.29,22.94,20.4,3.16,56.62
16-02-2026 00:00,17-02-2026 00:00,144.02,305.52,30.66,26.49,4.42,58.83
17-02-2026 00:00,17-02-2026 00:00,158.4,476,30.56,None,4.84,14.89
