id,state,city,timestamp,pm25,pm10,no2,co,so2,o3,temperature,humidity,windSpeed,windDirection,latitude,longitude,distRoad,distIndustry,distDump,distFarmland,pollutionSource
"pol-182","Himachal Pradesh","Shimla","2026-02-17T22:10:25.355Z","3.5367900782034445","148.1544123951797","3.667244440212194","3.2289174460685532","39.043072494127905","68.00012547036297","35.366512703471116","42.396247129438386","22.79273092083276","332.96738512001343","31.125576979990562","89.43414894297598","1920.0265570032561","9109.97294383807","6433.843473875949","914.870501713767","Burning"
"pol-183","Jharkhand","Ranchi","2026-02-17T21:10:25.355Z","187.826516641226","232.64521144166036","23.863518005518358","9.896493589141846","29.771280834485864","5.181948732922637","28.415394746854076","27.510731820007273","11.432647351187516","200.85345999776771","16.691746056899788","81.44047129873623","1753.5827834667118","1395.9106300909896","4823.0218661360905","1897.9750985720211","Industrial"
"pol-184","Karnataka","Bengaluru","2026-02-17T20:10:25.355Z","55.783083155932275","77.80376334009071","7.952784245376039","8.321191063284326","2.189708835213211","37.862023464353456","21.075128030543674","28.758231568714997","17.734264760675966","40.80787566412896","13.053543076767696","75.65285914241335","1106.272264867346","2797.2387935172137","13437.423687499417","518.6657566337982","Agricultural"
"pol-185","Kerala","Thiruvananthapuram","2026-02-17T19:10:25.355Z","154.19792685870806","19.49060433262","51.66476868817298","2.2391350830604395","45.52285440922248","65.35685037105023","24.047073134974532","31.78046977074482","19.890095735608504","286.264928463374","16.333598475500818","90.86032944886877","1480.4374874391037","9873.930577343535","17604.52112126787","5001.778125495148","Natural"
"pol-186","Madhya Pradesh","Bhopal","2026-02-17T18:10:25.355Z","36.497317302938214","150.529898464096","52.676331222167256","5.954043198431823","43.80765148812853","16.41219695509055","32.64615720849599","78.6124116068934","9.609365405947756","262.62817121905863","10.581078864122109","90.89520729560903","1831.7022748954578","8210.112984434021","1165.321107908639","9471.740917008463","Burning"
"pol-187","Maharashtra","Mumbai","2026-02-17T17:10:25.355Z","6.759410823640866","180.52297580238562","13.828722580221804","7.382138281660038","26.280296086475058","40.051572254320334","15.56475079835057","61.87980157718984","23.527029949605932","186.35098719800425","28.99236667416274","91.61506181325709","1440.3003663468096","4532.581951980519","1723.89885104538","1568.0851316452904","Burning"
"pol-188","Manipur","Imphal","2026-02-17T16:10:25.355Z","98.54022136525637","170.78766441582704","48.036970996262696","8.345297975011036","40.79195016626412","16.099583636937087","21.895933358647394","64.49096642763878","2.048809434364782","354.7720163628819","32.80170519924633","72.85817351007722","206.72866006858692","6272.406094282012","18522.077435913103","2974.7486051455876","Vehicular"
"pol-189","Meghalaya","Shillong","2026-02-17T15:10:25.355Z","86.59341609803815","180.7695986649286","79.05950853356698","8.69330999588246","27.374785683758514","21.152586095242164","37.12952081471984","29.85808159406663","21.093912545819382","171.10249650449742","28.941539458909688","84.49724335142776","1509.0474732597984","1074.2235109851206","12328.759464741088","3119.6835011695957","Industrial"
"pol-190","Mizoram","Aizawl","2026-02-17T14:10:25.355Z","141.9625528478488","67.97292449283314","42.71351857509739","4.719802036964205","17.94406705858258","93.33310184828298","18.183467650285916","38.489720875970924","1.7992612451988994","97.03238766597539","31.088242461057217","68.33866346061512","78.71826573213303","3293.536648727595","17170.950336614664","7030.43376479268","Vehicular"
"pol-191","Nagaland","Kohima","2026-02-17T13:10:25.355Z","96.06909380270837","256.4301496873958","12.831089223446313","2.6342868627939686","12.46828039970893","56.21125011241116","33.74360866660679","58.25587398532241","16.360936375104988","313.99644162260444","13.352042441624665","71.5861595560626","786.0642830864257","197.69521941758293","4639.1926234367165","245.4801650097771","Burning"
"pol-192","Odisha","Bhubaneswar","2026-02-17T12:10:25.355Z","59.24985443965591","181.62178261516416","5.5051969572554516","0.5187423846994377","22.13967715349815","15.556481259430143","18.982233431226703","23.626441194802787","6.195815201492327","333.886044784613","21.13649276317301","89.98005487130152","660.0551775922805","4307.234269410373","9266.71898785399","8073.64379016065","Natural"
"pol-193","Punjab","Ludhiana","2026-02-17T11:10:25.355Z","82.57623420060428","143.59332363441865","71.86285342551463","2.263981613364867","43.09491196834087","42.12681861395843","39.787815847433734","77.54179553540826","17.72504074254712","33.64742563417367","22.06492206515069","75.53826605828557","492.40236391780303","8328.063059764465","18298.679553457583","3936.8949076307003","Vehicular"
"pol-194","Rajasthan","Jaipur","2026-02-17T10:10:25.355Z","86.55423820857607","267.8332284204557","29.062956245380775","8.382817943892952","12.198959130033076","13.79182058820595","17.091421546414736","66.9443146529344","9.322261105457427","11.24229942810398","10.727814874449054","90.64289777290114","1038.5667328016477","6998.047779992839","18457.06397577057","8522.335434929868","Natural"
"pol-195","Sikkim","Gangtok","2026-02-17T09:10:25.355Z","150.11887226222981","158.76635607879973","10.352178450476668","5.818781831447801","46.77349674518465","77.50455979614259","38.24699697190163","31.689822266478792","13.045147838408013","35.6963918537849","15.763299796649868","80.87693561667972","1795.4303392362683","6921.4493840272","16090.734037924969","5949.289191203518","Natural"
"pol-196","Tamil Nadu","Chennai","2026-02-17T08:10:25.355Z","42.89826452527099","222.4888173432981","67.34980878044242","5.2259500516572635","14.644238148399907","15.888358862549323","17.59367375084998","78.86138600993908","19.511173375289758","117.63385416979838","27.438542901943137","74.50969791739473","991.9965397926622","3531.408151177117","4646.2580580771355","8082.765425251411","Burning"
"pol-197","Telangana","Hyderabad","2026-02-17T07:10:25.355Z","162.21487614683613","233.63142457379783","77.89278993300942","2.132410992912037","31.01658451992526","14.126971173526337","35.094082479425154","23.64458977423134","14.57340060088832","286.7119106826967","24.972609239100784","75.3867723303522","1983.6015278110676","2917.140011424195","8765.223950836807","6262.114670660865","Industrial"
"pol-198","Tripura","Agartala","2026-02-17T06:10:25.355Z","34.41644019424528","86.29067813805167","49.09116273841736","5.931530313904773","4.221966067219279","32.974104473811295","23.43782387966081","43.44110157798151","24.191319452279224","314.97072171431546","28.97356895772099","71.35972303343985","170.06166361834053","5629.229115919235","13072.966812118297","9600.917861285334","Vehicular"
"pol-199","Uttar Pradesh","Lucknow","2026-02-17T05:10:25.355Z","92.61533396774173","220.13555779287628","21.863727566298863","8.670331334420064","30.746316593926835","13.742897806469156","25.21790056988832","54.69184572063707","7.618162470984352","182.45687533415526","20.258574589328816","91.58490983864908","1842.0957192836445","5797.098306347851","11959.43638194312","2472.6316583144335","Agricultural"
"pol-200","Uttarakhand","Dehradun","2026-02-17T04:10:25.355Z","95.72880163101077","110.62817446808974","48.782122436061655","1.6425252500924126","2.5638967012527605","0.7879569574035128","30.636117903183933","64.38440891934084","3.876459532392304","264.73919267629833","11.63656368168102","68.15185516553987","1182.9472284423239","1428.5272672156857","2661.325077880936","498.9503916235416","Burning"
"pol-201","West Bengal","Kolkata","2026-02-17T03:10:25.355Z","147.8228844289993","75.75296695969924","52.8848776886796","9.294586969289881","38.22065901493454","12.6984632218903","35.907760382749856","49.55216686635467","8.703050612505633","233.15641710565274","35.07954495095762","74.96674255326995","1898.9665315589848","8366.21274089833","18453.054494150994","5114.648991607839","Natural"
"pol-202","Delhi","New Delhi","2026-02-17T02:10:25.355Z","138.16463760139095","174.62325508730635","67.20003452632666","7.904991394114623","7.254619574735538","20.224271388510683","19.800617374514427","39.878835978744945","18.365021128173918","10.133090619976759","24.809683733549708","73.18449234996889","1037.163727549286","7048.108143424002","2231.7638540880534","4644.181196378495","Burning"
"pol-203","Andhra Pradesh","Visakhapatnam","2026-02-17T01:10:25.355Z","39.95419475289259","102.99252227601836","0.02986294822569846","2.3100989187224465","27.070210747675162","70.75185056772025","34.13449346074427","78.3829631180602","14.352456873833964","86.53983674660971","29.36548781978916","91.83034946190735","858.2869198367799","1499.0910494529041","8908.647834462767","2311.968730793399","Industrial"
"pol-204","Arunachal Pradesh","Itanagar","2026-02-17T00:10:25.355Z","68.06416918003839","225.87290134921295","76.9266458400521","4.570133386234394","46.014067467019096","9.183444125214491","18.03576612513376","48.5292064348979","4.6987241427905","124.99447466069175","22.451232676163908","91.81970131602269","502.7065491908556","4566.145131642281","16355.734740477192","4734.864070873107","Natural"
"pol-205","Assam","Guwahati","2026-02-16T23:10:25.355Z","95.0745855665515","151.2219745850129","12.905071902654655","5.332295448879685","11.000345855014798","77.44797288682926","37.12551149907902","78.17786138258701","11.768974702912955","289.990340494475","13.913007676874802","84.87685679826741","920.5436697620977","8765.728421052912","5528.067091454381","3805.685066935023","Burning"
"pol-206","Bihar","Patna","2026-02-16T22:10:25.355Z","21.713481721076345","249.73889347183245","22.48822745453282","2.5416978531860024","1.585615030815546","60.67440790476184","35.48003827130249","70.85226408588126","2.916634377595015","223.96546634465514","32.411659406729335","86.67797743164843","1260.0032656978085","3079.9443119611446","9851.692463598189","7326.802517354928","Natural"
"pol-207","Chhattisgarh","Raipur","2026-02-16T21:10:25.355Z","124.45642542166082","287.94153299652123","69.52096492454397","8.997967248562485","21.66692779906404","14.08854744128175","16.653389521759927","35.7473443586066","4.748216255542418","122.50778683311047","10.846544057001026","90.65955925180204","1113.725244546895","9704.89480148084","9225.807368506225","8638.595792007729","Natural"
"pol-208","Goa","Panaji","2026-02-16T20:10:25.355Z","77.05546715302445","47.903245352635984","28.119101999886862","3.4500783904465337","26.97240942525026","70.6184445439647","39.15555360365604","64.75472543060991","17.618282384522818","107.76473045448672","35.38109548212413","74.68028865159675","245.6523509433406","4013.813096821366","15401.343085635239","6594.750011868704","Natural"
"pol-209","Gujarat","Ahmedabad","2026-02-16T19:10:25.355Z","182.76925676511414","213.6870686324523","73.76767946278865","5.235086608567366","4.366192679061276","17.190352993925462","18.95522956353345","60.82578670272393","5.355955838988108","44.49469445507653","35.7687266382969","83.27338224365322","1806.0440208395435","7927.315832615252","2283.1375399780527","2946.602098628931","Burning"
"pol-210","Haryana","Gurugram","2026-02-16T18:10:25.355Z","109.47998403879622","273.87462449328","65.64163757450625","7.368924409749233","2.987884931974344","4.054513910930435","19.93071117151793","48.57405139410461","6.09484306786367","212.7584015692827","34.95399881610844","72.94873606604737","1125.1360213735645","2551.9464722850425","2210.5111457413427","163.9123599157355","Burning"
"pol-211","Himachal Pradesh","Shimla","2026-02-16T17:10:25.355Z","49.60305137390411","30.577705106722817","41.47297060625006","8.432927808083784","30.988524959519363","27.89759038931553","28.147262171457438","40.10917629658819","10.382258464378898","41.77268148787849","30.893718548566973","78.94893025000344","269.4326600212471","5128.324260331772","12199.646936348083","2097.9891372852644","Vehicular"
"pol-212","Jharkhand","Ranchi","2026-02-16T16:10:25.355Z","35.75272345858615","106.02041503293724","17.735683171135975","9.466298129156312","35.83245272443779","15.344120464524325","33.34925404433739","29.255763036170148","14.459245378781041","218.75684486874303","19.483047582066412","74.18081991552815","685.9577861551653","9508.147701310783","15325.114508250703","8928.252998431264","Natural"
"pol-213","Karnataka","Bengaluru","2026-02-16T15:10:25.355Z","159.60291527114","227.4678428844061","7.816971734246314","7.182250474927355","33.76843896817426","63.532551502907886","24.864764235518734","38.811200610222166","11.939336557171023","351.29124010681875","26.8336275554833","84.33965409930062","1637.2032393124646","6054.081242227767","16685.559876804615","1978.1028851300987","Agricultural"
"pol-214","Kerala","Thiruvananthapuram","2026-02-16T14:10:25.355Z","34.65981992714764","202.65331264843348","71.46001413858657","9.74776178268073","42.1726482696283","88.69477564821165","27.668743557799782","51.52963879227545","10.12284661283149","285.0670123933299","17.789259375910966","88.18178599198201","712.5858422569502","2729.047206522908","14192.793647719469","5876.555208744574","Industrial"
"pol-215","Madhya Pradesh","Bhopal","2026-02-16T13:10:25.355Z","5.218335481344849","151.0114651785693","5.008901533441774","5.599415301373501","18.259998390810843","77.1639826524486","20.41130776558293","72.96171265952347","7.850311950281699","51.11447796653855","16.182926175220153","84.27230628222745","1157.084755784807","3353.169669433026","17844.83284986308","6866.558933212892","Industrial"
"pol-216","Maharashtra","Mumbai","2026-02-16T12:10:25.355Z","72.47180824353528","293.361490837955","32.64893751482866","0.8771378206302904","30.536877703773545","57.18807040211088","33.4496636369329","33.4285107054591","2.7984108698815873","33.11555357873481","32.61525309790503","75.55932671167302","1875.9297185905557","3605.7296690852836","1843.4860944595898","5883.3836242609805","Industrial"
"pol-217","Manipur","Imphal","2026-02-16T11:10:25.355Z","189.20700667155612","133.241444355354","36.440162173469744","5.9504895346547695","35.467208494645654","58.330577244740034","16.411781268677338","45.28665398409702","10.442962619745497","157.41727817828541","11.709763207585565","85.28813077488421","1109.6680156899215","2595.2060275923027","19584.177037213183","1568.5469630671078","Industrial"
"pol-218","Meghalaya","Shillong","2026-02-16T10:10:25.355Z","9.26325510940762","136.686551865509","21.612690785979282","4.728134161938787","18.274092131566743","20.116072102882676","21.84119089072931","59.37543769993446","19.803978213528772","115.30118362693082","21.075904329354334","76.8246849019858","120.52823286936642","1851.034782899329","13972.505453121727","6904.247041188717","Industrial"
"pol-219","Mizoram","Aizawl","2026-02-16T09:10:25.355Z","23.12310406342042","189.77250269194278","2.0360232116523136","8.566756873559745","23.469280372898382","17.129117297888875","26.01314456231683","79.68843013168119","20.57507849225609","276.53029057437544","11.126236847051988","73.16173002351319","1129.6504588849004","4184.147188792789","2821.3424853113133","6347.401284134508","Burning"
"pol-220","Nagaland","Kohima","2026-02-16T08:10:25.355Z","138.18834327240077","193.26639932625756","73.77079993615664","4.159033171820289","25.04063847646487","57.609087309909015","32.38685593163508","67.19791572390415","6.847099389083628","258.2393652578562","30.681887431020566","89.15526967969926","687.1786860803808","1644.4619990729248","2226.656017762083","8145.768502109866","Industrial"
"pol-221","Odisha","Bhubaneswar","2026-02-16T07:10:25.355Z","145.5135383717864","108.42766488476707","1.7542822530280233","5.639832056099347","45.756968099355824","46.94582066306485","18.027295166873476","78.32766375963818","21.005445751016545","183.72675983657425","25.403876159188393","88.58376366693318","1210.148192193196","904.5528581838324","9186.356116984578","895.4348808996359","Industrial"
"pol-222","Punjab","Ludhiana","2026-02-16T06:10:25.355Z","117.4376942553492","139.4015317070039","4.612062540621196","8.097412325550517","32.512087969154905","5.279853673597767","26.262122633748692","51.54040565298749","19.095835651250827","247.16554113804557","35.20772335298794","92.97526672168064","1079.6564806246436","1288.7362625982446","12476.663506526565","4641.442634098019","Industrial"
"pol-223","Rajasthan","Jaipur","2026-02-16T05:10:25.355Z","60.76641606844333","254.36861216641478","37.16496781822652","7.631236065751582","9.792948562500802","48.131883717701506","23.776349421264012","36.489045650152846","24.134200687276845","94.55862321970005","25.99724701049125","73.74698721612279","6.329798611961479","8830.848801955151","19701.52885960471","6675.818485265013","Vehicular"
"pol-224","Sikkim","Gangtok","2026-02-16T04:10:25.355Z","195.21515805237337","112.38759344020177","39.26212221669942","4.973225140317936","49.39612140110956","51.72883210849609","17.715331872467335","34.26754468292263","21.893324681231384","256.52656354068944","8.888692441207434","68.57398126920862","1445.4513148087972","6692.227087011694","10284.334561076037","8062.473767868205","Natural"
"pol-225","Tamil Nadu","Chennai","2026-02-16T03:10:25.355Z","60.24971353011479","7.528308245090609","49.72156454546294","0.17891952830673796","10.796107031100583","25.90575289789594","31.954027926854327","77.08833684908946","13.966958890260631","91.48840549325524","20.259177318066875","68.43013986688254","1538.8266324668841","5530.143683509579","1184.877516187961","1240.721355842217","Natural"
"pol-226","Telangana","Hyderabad","2026-02-16T02:10:25.355Z","194.53148971484393","292.7143244400438","57.29076603249319","5.415402898036924","15.964511003321903","24.757831926251907","39.29304071863025","24.9953047613988","11.353107619469316","179.15294230658975","22.686793216887807","89.42066810898186","764.7039925849632","7562.743756899821","2196.521199206691","1434.4057334896731","Burning"
"pol-227","Tripura","Agartala","2026-02-16T01:10:25.355Z","89.9757736794851","146.14124182281287","15.35753099405654","5.656671064787952","25.961355987076445","74.77940706648106","21.827979625306497","76.09343881548993","21.938746506800456","149.13238876537318","12.234716908668267","76.19868293537648","255.64192560046718","372.6747642577399","8890.270051286416","8427.316469535011","Industrial"
"pol-228","Uttar Pradesh","Lucknow","2026-02-16T00:10:25.355Z","74.76626277739358","59.137297167101686","66.55142794196823","8.692794199900607","9.798628984675812","32.20998071249459","16.67701100983685","59.51656331739683","9.834930704841009","164.28485292895715","22.201409453192447","88.41892377897554","667.3805660731176","6995.10955843463","13369.813230659815","6490.95377950425","Natural"
"pol-229","Uttarakhand","Dehradun","2026-02-15T23:10:25.355Z","42.65639909507628","97.50596639062805","54.15726249763263","9.589036140209888","40.85406979997719","43.80424674271723","23.993909461264572","61.7740734063591","15.506748015759356","76.61153813456868","23.612666409696327","79.57621318366367","1647.6397337178482","3033.7964897372217","3604.6020956247403","8879.085785817802","Industrial"
"pol-230","West Bengal","Kolkata","2026-02-15T22:10:25.355Z","170.61202869773464","8.59300463849043","29.27918254367637","4.581427548877652","24.82167805777304","91.02954435385165","36.746657148514984","69.30698457199021","18.12064557322081","287.67716919558035","20.877972477955353","84.74400429414325","1324.3530571098022","1246.0793453250385","18050.700567351018","9913.163160068074","Industrial"
"pol-231","Delhi","New Delhi","2026-02-15T21:10:25.355Z","164.72260662329944","275.77432373556064","50.23557098966368","8.902928901608396","20.252323977909885","87.02967638839318","19.69185124370121","52.83823912848409","8.30790091997021","330.92571759164866","19.85139490870333","88.96244830546863","895.432002074932","6287.907459818811","11580.251698639222","9753.918692341207","Natural"
"pol-232","Andhra Pradesh","Visakhapatnam","2026-02-15T20:10:25.355Z","28.898515402910462","270.75958119230177","15.361428814735492","3.2224917056158264","13.444251602369024","26.324447200701673","26.974200936728124","28.158725101613975","23.770092349590804","315.9749105302694","30.678868869542455","68.15813768804554","374.3612758323915","4349.669511797198","17214.81178921501","5255.269031800678","Natural"
"pol-233","Arunachal Pradesh","Itanagar","2026-02-15T19:10:25.355Z","148.74147762994042","22.780480547029892","12.466105750001955","6.968740680844862","7.237847971084693","19.966831734439705","34.38028607085053","70.81933553809368","18.155126745081795","59.73134677021237","21.715871714985713","68.65754633480007","1312.6523213576706","5080.069225555765","918.8004043638442","8889.576823648657","Burning"
"pol-234","Assam","Guwahati","2026-02-15T18:10:25.355Z","18.447399668677477","66.73718181217434","43.51873823114188","9.28649013187022","42.00618519380473","28.80593684524856","33.07663972183142","79.66820315097517","15.899657059850808","152.82457846405376","14.27075884205142","76.57989785913564","246.21534264355915","9453.85853605491","17109.119999204726","3951.2342113557274","Vehicular"
"pol-235","Bihar","Patna","2026-02-15T17:10:25.355Z","10.224257555942916","286.1832904910687","76.03393540436775","2.808040048995096","8.797276566209833","32.84209589056678","35.89277445453567","71.17133689291688","24.419051389957932","184.20058284655093","22.376617368592125","69.96931084939904","534.5333103709895","3209.4793296780754","4206.126109661026","8025.904829335575","Burning"
"pol-236","Chhattisgarh","Raipur","2026-02-15T16:10:25.355Z","72.8593545245418","72.32296814183054","2.074550006184621","6.904459191193516","10.27036658559502","34.95837315814412","29.138925170163905","45.61573000154021","10.009785206205965","333.4959548056824","29.137249344450066","78.11204748464425","1346.2689015700091","3025.5986316211547","141.8069022215529","2863.0428525373195","Burning"
"pol-237","Goa","Panaji","2026-02-15T15:10:25.355Z","189.93287550248442","95.62365599071013","73.87251548821256","3.1857934886205976","41.36980437237547","63.67328943466812","18.65810285819411","23.405449541241836","14.510400902325044","31.155662682032354","18.63977734915803","73.65984880034527","787.7906446533005","2261.0951169130444","3193.9890601662246","5056.188765730274","Industrial"
"pol-238","Gujarat","Ahmedabad","2026-02-15T14:10:25.355Z","102.7880388883054","64.51905907491823","79.17088769898615","3.0152290984906847","7.563800157783951","21.462993202929116","36.823417743460276","45.68839272446049","21.793893921466573","163.05195772915926","29.352152877209825","75.66699599000569","423.18978449852216","4090.1488111714","4069.371210207533","6675.666424065015","Vehicular"
"pol-239","Haryana","Gurugram","2026-02-15T13:10:25.355Z","110.3092540905795","49.73987809303516","60.66952605201572","0.6402308089110487","49.65304248086623","68.14788879709963","24.434632349302014","46.949409073397874","20.9360338280549","60.57504193203728","15.779656740180794","91.03314898897729","780.4242979543827","6993.16410813924","15782.309762502744","6364.286598108194","Natural"
"pol-240","Himachal Pradesh","Shimla","2026-02-15T12:10:25.355Z","98.52315915104639","0.12512721762985013","15.508626126407101","6.1086061009677906","18.552566046736214","29.201453546873868","19.789465250044003","23.393380851599744","24.067262222312742","62.66273386046932","26.26799840250831","76.26602745276575","1504.56145866398","5124.358428773928","5790.4828207697265","6525.89753097747","Natural"
"pol-241","Jharkhand","Ranchi","2026-02-15T11:10:25.355Z","78.33591629716885","218.3079823456862","54.810452275004565","4.095285803308505","17.624620279417474","73.80340897922476","39.601083216207556","53.004226157329235","8.661872245438202","242.06242744406342","20.680676097163207","82.95036571032583","950.4388351941748","5510.8538435241935","16242.01114747696","5345.717938768196","Natural"
"pol-242","Karnataka","Bengaluru","2026-02-15T10:10:25.355Z","131.82015921635514","163.33728877205934","1.2312301507435564","1.6436090621899102","16.403042854565808","5.821334337984396","23.08271877774765","38.7764097463621","16.824767564747585","46.199087273357","25.563639764842595","79.36546848026802","268.42756063494465","3658.527515676241","15388.070434085725","6792.627883158","Industrial"
"pol-243","Kerala","Thiruvananthapuram","2026-02-15T09:10:25.355Z","66.66272651971032","46.12711561811301","22.527192614718494","1.073217416417861","18.862530535274246","80.47242722677134","32.46378165856231","62.0107468199499","23.331175552398474","349.5640078390772","21.118733363373465","88.24610334469479","1594.376187931803","8910.270968177307","11535.471795443429","2094.143005436958","Natural"
"pol-244","Madhya Pradesh","Bhopal","2026-02-15T08:10:25.355Z","125.98820218506003","144.03623675573144","48.00163500891547","8.939388644180356","13.740098404267897","99.73008478173846","31.279910283913242","48.75592485938519","23.314725174079815","311.49443153862387","25.526045194087196","90.9897662956605","1718.7670625683584","310.0944713184717","8157.61748251568","1355.6364303446967","Agricultural"
"pol-245","Maharashtra","Mumbai","2026-02-15T07:10:25.355Z","95.66264754573666","141.73879585839222","10.98344665561771","8.602985488213923","7.7271135864890095","35.54917578910866","35.87880923606522","62.676758138229864","16.81686952260336","35.953330857299804","15.447098624077345","90.22565642700289","929.7632514429066","227.27547952046788","6296.871320464244","4768.527973335677","Burning"
"pol-246","Manipur","Imphal","2026-02-15T06:10:25.355Z","37.50598406789849","101.82217929454363","13.129377332782788","3.282007626772938","49.92507888496739","34.661189705894834","27.367186518846495","77.86186752257271","12.932345126254544","46.56084572670406","8.96278948590501","84.79186473377817","1095.3409439670677","9853.788446772462","1169.9622649557973","5335.7036506509385","Burning"
"pol-247","Meghalaya","Shillong","2026-02-15T05:10:25.355Z","82.20088930016858","265.94082006523126","49.54841477008379","6.994202172744174","19.27005150114785","72.2664120308621","15.010497456762016","27.731619427669507","15.189783294416475","359.4166304398819","29.061702518942727","69.67052644378772","1736.5942804534177","5643.7418110055905","17077.338925039316","8834.933752982106","Natural"
"pol-248","Mizoram","Aizawl","2026-02-15T04:10:25.355Z","113.12571200892198","266.04949505414055","7.079374844157904","1.8353092816699923","16.706691701494194","69.92905756799284","37.397933874889176","70.87223494136344","1.1395069759624095","334.67339114054244","30.06788411619582","91.39495727781092","1338.8692379916386","7688.032494608507","1362.910793317167","5872.161194315063","Burning"
"pol-249","Nagaland","Kohima","2026-02-15T03:10:25.355Z","52.027600338869995","182.54109576477137","5.188849919187097","3.8600378576867844","3.377775775967712","14.526467465118353","32.090013896098604","71.23212981290362","10.953787768632356","196.656686001139","33.71234977882138","85.63437800478097","1764.7588183218195","5408.751847575764","292.8558345690568","9341.121400487702","Burning"
"pol-250","Odisha","Bhubaneswar","2026-02-15T02:10:25.355Z","68.79215721018144","235.71422831060585","1.4496509164704463","5.541038086636919","10.128340710491024","66.86893713638175","31.542051519760587","25.152629672611685","24.47005368288271","65.80571532027203","35.38837741078683","85.96354443230847","1356.390968010771","1947.819348200096","8620.734122572114","8249.06180347149","Natural"
"pol-251","Punjab","Ludhiana","2026-02-15T01:10:25.355Z","188.41007964590176","233.12507285519283","57.00918798694795","7.806306595586449","46.02402350192048","94.49136341675938","17.887503293856714","26.181347919130317","3.5402302813134363","27.219700733635698","27.630089968269523","81.0947981169145","1483.1624293861164","3984.2557054741856","12377.853595223547","4832.861145404703","Industrial"
"pol-252","Rajasthan","Jaipur","2026-02-15T00:10:25.355Z","122.75186963969573","171.1515623476368","73.91098952159584","2.3112950815296096","18.935822821738856","61.393194953451555","16.947533768254758","35.293789487759604","21.105500528237105","346.1054198214384","11.807122368992067","74.15149632041518","923.6246699348478","8410.201535111664","7266.750372360249","5223.524570579709","Burning"
"pol-253","Sikkim","Gangtok","2026-02-14T23:10:25.355Z","187.45049943107054","257.5219126902781","17.825150016212376","4.934031819167009","10.731190686274589","98.41668956549519","38.66681401215067","50.51478737866002","6.305114361955266","81.23752415835719","18.921103548819325","81.38898433576803","673.9406110314475","2180.8092706161997","15067.280985384916","5735.760880227543","Natural"
"pol-254","Tamil Nadu","Chennai","2026-02-14T22:10:25.355Z","47.721589364104354","39.70660435777782","77.5883381260591","7.993956779845806","13.092819500523628","28.825446051371806","20.652848629040204","47.212787978114214","8.440973927299956","356.27109026193","21.3712647080323","87.72771921321043","200.5769704475211","103.55031585749686","17202.117584392552","8457.441334731317","Vehicular"
"pol-255","Telangana","Hyderabad","2026-02-14T21:10:25.355Z","27.01065277841117","286.97965389680644","67.59884886448683","3.347755056884619","45.12407431921906","53.30474501767406","28.96985678204622","20.99371506353033","12.706735486584858","236.5949029715085","14.338885920996216","74.85459714556708","1488.261157047238","1724.5254440371227","14754.346168331862","1753.5023207841027","Industrial"
"pol-256","Tripura","Agartala","2026-02-14T20:10:25.355Z","85.36088953445682","194.3099237502706","8.08562869385022","6.537028181898944","22.67787994740711","46.28578758811012","21.60329929663034","22.518408783904583","15.47533901361184","88.14503067760081","33.10397751407447","81.70004959572779","1349.832789961255","9607.343535985332","9187.395083064108","6404.908617548306","Natural"
"pol-257","Uttar Pradesh","Lucknow","2026-02-14T19:10:25.355Z","173.9065197092495","153.9188903383893","14.15529640659801","7.8506423485280745","42.4827768964542","81.503924721289","37.38694493405854","38.81227488099749","16.984272713810284","57.45116505508831","8.109217564847476","86.24222391244228","689.4300630187527","175.42236902616136","14138.171135335268","9251.193085909117","Industrial"
"pol-258","Uttarakhand","Dehradun","2026-02-14T18:10:25.355Z","48.815806835988006","9.837427581518487","5.858762549397456","1.3229452422374033","33.30381905822058","10.368342049188573","22.18637335906138","61.11471185357768","24.465069296200443","248.49652000186728","17.676659651588125","82.19698346019041","13.299992728925902","89.24060592514161","7015.954659765555","9711.7550716597","Industrial"
"pol-259","West Bengal","Kolkata","2026-02-14T17:10:25.355Z","111.62077496448077","251.07731674726966","10.570245741652267","4.867537678754982","9.063840974734976","43.779382029807515","19.059384616340182","59.017537908496585","6.258135415147145","126.91598281833154","26.846752957458083","89.69989634417767","595.0026756807625","9000.312576487671","11521.289271527872","4871.055858081169","Natural"
"pol-260","Delhi","New Delhi","2026-02-14T16:10:25.355Z","173.04752210224234","267.30860373769787","6.068810936245876","2.7699529031829617","2.220695276739076","79.68297118638796","38.63523421394392","47.66419575808335","5.749554433090659","252.1748783375871","12.726869780486862","74.25976639908627","644.6488519209006","5166.288512553717","4253.41118897504","2699.637474410893","Burning"
"pol-261","Andhra Pradesh","Visakhapatnam","2026-02-14T15:10:25.355Z","176.71037599866088","79.07953448698682","69.90703078352962","6.800279832016791","48.360061534191566","41.50354716756499","22.46207502748248","34.751594312532305","7.28712424054285","335.14480651077605","27.740479844791885","72.5412652066587","986.098047156855","8102.700112978459","1941.895550906798","8145.324564101409","Burning"
"pol-262","Arunachal Pradesh","Itanagar","2026-02-14T14:10:25.355Z","136.0607441968934","49.95741097360725","51.087514943551504","9.292018362386296","46.25372388674631","20.09440874997469","35.8740612293699","34.19486316927954","1.3431782709190876","17.582192685493876","33.56108129282866","90.42180391237409","1440.8677467235402","956.763371237327","6662.886084914437","8213.456372993864","Industrial"
