station,date,to_date,pm25,pm10,no2,so2,co,ozone
BHOPAL,19-08-2025 00:00,20-08-2025 00:00,22.16,43.62,27.42,23.33,0.71,19.94
BHOPAL,20-08-2025 00:00,21-08-2025 00:00,11.62,23.57,22.31,14.55,0.45,16.72
BHOPAL,21-08-2025 00:00,22-08-2025 00:00,6.64,15.6,19.89,18.49,0.57,14.58
BHOPAL,22-08-2025 00:00,23-08-2025 00:00,9.29,21.47,17.61,15.88,0.58,12.11
BHOPAL,23-08-2025 00:00,24-08-2025 00:00,10.04,23.85,12.88,18.11,0.73,12.37
BHOPAL,24-08-2025 00:00,25-08-2025 00:00,10.25,21.95,11.32,16.95,0.68,11.98
BHOPAL,25-08-2025 00:00,26-08-2025 00:00,9.09,20.27,10.5,17.28,0.52,12.95
BHOPAL,26-08-2025 00:00,27-08-2025 00:00,14.45,37.0,14.2,17.67,0.81,11.24
BHOPAL,27-08-2025 00:00,28-08-2025 00:00,16.64,40.69,14.01,16.5,0.68,14.19
BHOPAL,28-08-2025 00:00,29-08-2025 00:00,22.22,43.0,20.34,19.0,1.1,12.26
BHOPAL,29-08-2025 00:00,30-08-2025 00:00,27.86,50.68,15.67,17.2,0.63,13.87
BHOPAL,30-08-2025 00:00,31-08-2025 00:00,25.21,45.48,12.92,15.14,0.34,20.37
BHOPAL,31-08-2025 00:00,01-09-2025 00:00,17.09,30.16,11.74,14.07,0.74,20.7
BHOPAL,01-09-2025 00:00,02-09-2025 00:00,17.05,32.81,13.96,14.61,0.67,20.73
BHOPAL,02-09-2025 00:00,03-09-2025 00:00,19.79,42.44,13.01,16.4,0.61,24.5
BHOPAL,03-09-2025 00:00,04-09-2025 00:00,16.78,30.21,17.41,13.17,0.74,28.26
BHOPAL,04-09-2025 00:00,05-09-2025 00:00,12.86,24.22,12.72,13.44,0.46,29.94
BHOPAL,05-09-2025 00:00,06-09-2025 00:00,11.77,19.28,10.73,11.15,0.54,25.71
BHOPAL,06-09-2025 00:00,07-09-2025 00:00,14.45,23.97,10.81,14.23,0.66,26.05
BHOPAL,07-09-2025 00:00,08-09-2025 00:00,11.8,25.91,10.27,12.99,0.39,29.6
BHOPAL,08-09-2025 00:00,09-09-2025 00:00,17.82,49.38,12.15,12.81,0.61,30.39
BHOPAL,09-09-2025 00:00,10-09-2025 00:00,21.16,57.6,18.73,11.74,0.93,29.36
BHOPAL,10-09-2025 00:00,11-09-2025 00:00,24.5,71.03,17.67,9.79,0.67,31.15
BHOPAL,11-09-2025 00:00,12-09-2025 00:00,29.7,84.1,18.2,11.13,0.9,40.64
BHOPAL,12-09-2025 00:00,13-09-2025 00:00,32.73,88.05,19.88,12.64,0.91,41.18
BHOPAL,13-09-2025 00:00,14-09-2025 00:00,28.7,84.85,21.81,13.07,1.07,34.52
BHOPAL,14-09-2025 00:00,15-09-2025 00:00,78.52,128.97,23.28,18.9,1.52,24.78
BHOPAL,15-09-2025 00:00,16-09-2025 00:00,27.77,62.35,19.15,17.74,0.74,32.16
BHOPAL,16-09-2025 00:00,17-09-2025 00:00,24.84,55.02,16.55,9.34,0.66,37.31
BHOPAL,17-09-2025 00:00,18-09-2025 00:00,19.86,42.53,16.55,11.04,0.81,45.85
BHOPAL,18-09-2025 00:00,19-09-2025 00:00,19.89,32.54,18.33,17.54,0.88,40.45
BHOPAL,19-09-2025 00:00,20-09-2025 00:00,24.13,51.97,20.61,10.65,0.9,33.17
BHOPAL,20-09-2025 00:00,21-09-2025 00:00,23.13,43.63,21.19,7.09,1.03,35.79
BHOPAL,21-09-2025 00:00,22-09-2025 00:00,24.86,56.6,18.3,7.17,0.77,46.67
BHOPAL,22-09-2025 00:00,23-09-2025 00:00,27.26,84.52,21.67,7.2,1.0,47.45
BHOPAL,23-09-2025 00:00,24-09-2025 00:00,29.34,91.95,22.69,7.15,0.96,43.91
BHOPAL,24-09-2025 00:00,25-09-2025 00:00,28.32,89.73,24.44,7.04,1.02,34.89
BHOPAL,25-09-2025 00:00,26-09-2025 00:00,27.39,91.07,23.43,7.16,0.69,43.86
BHOPAL,26-09-2025 00:00,27-09-2025 00:00,29.15,112.61,23.02,7.22,0.78,63.12
BHOPAL,27-09-2025 00:00,28-09-2025 00:00,25.48,71.73,20.63,7.24,0.74,53.18
BHOPAL,28-09-2025 00:00,29-09-2025 00:00,16.55,34.17,18.17,8.06,1.03,26.73
BHOPAL,29-09-2025 00:00,30-09-2025 00:00,18.01,40.93,19.53,8.21,0.8,26.58
BHOPAL,30-09-2025 00:00,01-10-2025 00:00,14.78,36.97,18.93,7.81,0.85,33.51
BHOPAL,01-10-2025 00:00,02-10-2025 00:00,21.62,56.38,20.12,7.7,0.76,40.84
BHOPAL,02-10-2025 00:00,03-10-2025 00:00,30.17,75.82,25.72,7.72,1.14,32.74
BHOPAL,03-10-2025 00:00,04-10-2025 00:00,28.48,67.01,24.87,7.63,1.05,34.96
BHOPAL,04-10-2025 00:00,05-10-2025 00:00,26.13,52.99,20.21,9.63,0.78,44.01
BHOPAL,05-10-2025 00:00,06-10-2025 00:00,20.44,42.16,17.11,13.24,0.76,48.25
BHOPAL,06-10-2025 00:00,07-10-2025 00:00,18.65,45.14,17.89,11.2,0.62,38.22
BHOPAL,07-10-2025 00:00,08-10-2025 00:00,22.27,54.89,17.71,8.7,0.65,45.6
BHOPAL,08-10-2025 00:00,09-10-2025 00:00,45.7,206.05,22.28,9.17,0.91,57.68
BHOPAL,09-10-2025 00:00,10-10-2025 00:00,45.68,208.73,32.73,8.41,0.72,54.2
BHOPAL,10-10-2025 00:00,11-10-2025 00:00,45.86,190.62,30.8,8.28,0.83,58.41
BHOPAL,11-10-2025 00:00,12-10-2025 00:00,41.31,145.2,34.76,8.39,0.95,64.46
BHOPAL,12-10-2025 00:00,13-10-2025 00:00,39.28,138.89,38.17,7.77,0.88,63.05
BHOPAL,13-10-2025 00:00,14-10-2025 00:00,38.7,125.3,37.43,9.13,1.37,59.22
BHOPAL,14-10-2025 00:00,15-10-2025 00:00,46.3,125.04,37.31,8.3,0.65,66.38
BHOPAL,15-10-2025 00:00,16-10-2025 00:00,64.75,141.23,32.85,8.6,1.24,57.46
BHOPAL,16-10-2025 00:00,17-10-2025 00:00,95.99,169.34,32.79,8.26,0.84,53.5
BHOPAL,17-10-2025 00:00,18-10-2025 00:00,89.62,162.49,28.35,8.18,1.05,56.67
BHOPAL,18-10-2025 00:00,19-10-2025 00:00,76.49,162.79,25.41,8.56,1.07,67.45
BHOPAL,19-10-2025 00:00,20-10-2025 00:00,74.21,171.35,31.14,8.56,1.36,69.22
BHOPAL,20-10-2025 00:00,21-10-2025 00:00,63.76,170.66,28.73,8.27,0.91,86.31
BHOPAL,21-10-2025 00:00,22-10-2025 00:00,139.6,231.64,27.86,10.0,0.87,80.59
BHOPAL,22-10-2025 00:00,23-10-2025 00:00,71.49,130.07,25.47,8.46,1.3,63.53
BHOPAL,23-10-2025 00:00,24-10-2025 00:00,56.06,135.15,26.8,8.04,0.99,58.88
BHOPAL,24-10-2025 00:00,25-10-2025 00:00,63.68,132.2,24.02,7.89,1.12,72.58
BHOPAL,25-10-2025 00:00,26-10-2025 00:00,72.41,124.78,23.54,8.12,1.02,63.52
BHOPAL,26-10-2025 00:00,27-10-2025 00:00,31.66,49.14,22.08,8.35,1.0,32.92
BHOPAL,27-10-2025 00:00,28-10-2025 00:00,22.09,52.04,21.15,7.97,0.86,34.48
BHOPAL,28-10-2025 00:00,29-10-2025 00:00,73.72,125.23,20.68,5.54,1.17,49.42
BHOPAL,29-10-2025 00:00,30-10-2025 00:00,54.81,96.43,18.96,3.52,0.82,52.49
BHOPAL,30-10-2025 00:00,31-10-2025 00:00,28.78,59.31,19.11,4.28,0.6,30.7
BHOPAL,31-10-2025 00:00,01-11-2025 00:00,17.83,46.1,20.57,6.26,0.92,30.62
BHOPAL,01-11-2025 00:00,02-11-2025 00:00,37.01,78.51,23.36,6.63,1.14,32.54
BHOPAL,02-11-2025 00:00,03-11-2025 00:00,51.04,100.19,28.36,5.64,1.14,40.55
BHOPAL,03-11-2025 00:00,04-11-2025 00:00,61.59,139.38,33.29,6.48,1.47,78.0
BHOPAL,04-11-2025 00:00,05-11-2025 00:00,36.35,85.57,24.47,6.6,0.93,61.13
BHOPAL,05-11-2025 00:00,06-11-2025 00:00,32.8,103.61,23.68,5.2,1.02,71.05
BHOPAL,06-11-2025 00:00,07-11-2025 00:00,38.74,134.18,28.91,4.39,0.91,99.78
BHOPAL,07-11-2025 00:00,08-11-2025 00:00,59.31,144.08,34.49,6.12,1.13,112.55
BHOPAL,08-11-2025 00:00,09-11-2025 00:00,52.75,136.49,36.17,7.83,1.21,102.34
BHOPAL,09-11-2025 00:00,10-11-2025 00:00,67.9,172.35,48.68,10.03,1.59,85.81
BHOPAL,10-11-2025 00:00,11-11-2025 00:00,70.95,196.45,53.6,8.15,1.56,71.07
BHOPAL,11-11-2025 00:00,12-11-2025 00:00,101.9,236.48,62.61,7.62,1.8,62.99
BHOPAL,12-11-2025 00:00,13-11-2025 00:00,91.18,224.78,60.77,7.76,1.67,77.53
BHOPAL,13-11-2025 00:00,14-11-2025 00:00,121.67,239.48,62.08,7.89,1.81,66.52
BHOPAL,14-11-2025 00:00,15-11-2025 00:00,127.08,260.93,60.82,7.32,2.01,62.85
BHOPAL,15-11-2025 00:00,16-11-2025 00:00,101.12,180.06,49.98,7.98,1.22,81.64
BHOPAL,16-11-2025 00:00,17-11-2025 00:00,128.96,224.99,48.92,8.04,1.82,82.45
BHOPAL,17-11-2025 00:00,18-11-2025 00:00,129.05,236.24,52.13,8.33,1.91,94.21
BHOPAL,18-11-2025 00:00,19-11-2025 00:00,121.44,231.93,56.3,7.88,2.06,78.22
BHOPAL,19-11-2025 00:00,20-11-2025 00:00,159.76,275.21,66.05,9.24,2.25,59.69
BHOPAL,20-11-2025 00:00,21-11-2025 00:00,168.07,271.64,66.97,7.93,1.92,57.07
BHOPAL,21-11-2025 00:00,22-11-2025 00:00,137.28,239.65,57.62,8.62,1.84,91.41
BHOPAL,22-11-2025 00:00,23-11-2025 00:00,175.92,286.9,69.17,7.89,1.85,63.81
BHOPAL,23-11-2025 00:00,24-11-2025 00:00,175.19,276.13,60.83,8.1,1.64,69.41
BHOPAL,24-11-2025 00:00,25-11-2025 00:00,155.16,243.59,47.73,7.52,1.15,90.53
BHOPAL,25-11-2025 00:00,26-11-2025 00:00,113.03,183.95,34.23,6.9,1.32,103.17
BHOPAL,26-11-2025 00:00,27-11-2025 00:00,115.93,181.53,37.22,6.43,1.32,139.53
BHOPAL,27-11-2025 00:00,28-11-2025 00:00,,,36.08,8.57,1.29,139.79
BHOPAL,28-11-2025 00:00,29-11-2025 00:00,,,39.22,9.02,0.9,131.71
BHOPAL,29-11-2025 00:00,30-11-2025 00:00,,,44.14,11.67,1.23,139.0
BHOPAL,30-11-2025 00:00,01-12-2025 00:00,78.5,173.33,41.27,9.28,1.29,120.77
BHOPAL,01-12-2025 00:00,02-12-2025 00:00,99.48,209.13,53.06,7.55,1.33,77.14
BHOPAL,02-12-2025 00:00,03-12-2025 00:00,94.01,183.15,48.66,6.88,1.08,101.04
BHOPAL,03-12-2025 00:00,04-12-2025 00:00,88.92,180.5,48.41,7.42,1.38,88.64
BHOPAL,04-12-2025 00:00,05-12-2025 00:00,79.58,160.75,38.29,8.72,1.1,110.47
BHOPAL,05-12-2025 00:00,06-12-2025 00:00,86.08,174.24,44.98,9.04,1.05,111.44
BHOPAL,06-12-2025 00:00,07-12-2025 00:00,75.9,168.73,46.63,10.06,1.2,118.13
BHOPAL,07-12-2025 00:00,08-12-2025 00:00,103.22,227.77,63.29,14.17,1.75,82.89
BHOPAL,08-12-2025 00:00,09-12-2025 00:00,74.71,194.58,67.67,11.27,1.53,70.1
BHOPAL,09-12-2025 00:00,10-12-2025 00:00,52.62,154.58,62.15,12.54,1.59,57.92
BHOPAL,10-12-2025 00:00,11-12-2025 00:00,48.25,140.51,62.15,10.34,1.21,71.4
BHOPAL,11-12-2025 00:00,12-12-2025 00:00,43.47,123.85,49.22,17.68,0.96,113.9
BHOPAL,12-12-2025 00:00,13-12-2025 00:00,52.2,155.44,53.21,11.68,1.42,116.88
BHOPAL,13-12-2025 00:00,14-12-2025 00:00,54.43,153.31,61.47,9.69,1.24,80.42
BHOPAL,14-12-2025 00:00,15-12-2025 00:00,64.61,160.51,54.35,13.19,1.15,99.99
BHOPAL,15-12-2025 00:00,16-12-2025 00:00,111.75,212.17,46.73,9.98,1.44,123.22
BHOPAL,16-12-2025 00:00,17-12-2025 00:00,82.44,176.84,58.89,11.47,1.62,105.2
BHOPAL,17-12-2025 00:00,18-12-2025 00:00,66.8,169.29,75.65,9.04,1.35,94.98
BHOPAL,18-12-2025 00:00,19-12-2025 00:00,47.99,133.43,71.18,11.44,0.76,85.21
BHOPAL,19-12-2025 00:00,20-12-2025 00:00,37.89,115.53,57.02,10.79,1.11,99.2
BHOPAL,20-12-2025 00:00,21-12-2025 00:00,57.31,155.55,66.42,18.11,1.4,70.63
BHOPAL,21-12-2025 00:00,22-12-2025 00:00,43.62,118.52,63.69,15.25,0.98,82.4
BHOPAL,22-12-2025 00:00,23-12-2025 00:00,62.24,149.14,66.38,12.46,1.6,65.53
BHOPAL,23-12-2025 00:00,24-12-2025 00:00,65.46,112.04,67.01,11.45,1.43,55.03
BHOPAL,24-12-2025 00:00,25-12-2025 00:00,53.74,143.98,69.56,11.01,1.34,63.73
BHOPAL,25-12-2025 00:00,26-12-2025 00:00,57.62,149.85,64.63,12.61,1.14,84.39
BHOPAL,26-12-2025 00:00,27-12-2025 00:00,56.48,132.35,60.44,14.71,0.96,94.05
BHOPAL,27-12-2025 00:00,28-12-2025 00:00,56.05,146.26,66.67,17.13,1.33,87.89
BHOPAL,28-12-2025 00:00,29-12-2025 00:00,58.67,141.27,65.87,18.2,0.99,103.37
BHOPAL,29-12-2025 00:00,30-12-2025 00:00,61.3,138.75,62.57,17.54,1.21,115.56
BHOPAL,30-12-2025 00:00,31-12-2025 00:00,73.66,156.37,84.15,18.84,1.47,91.49
BHOPAL,31-12-2025 00:00,01-01-2026 00:00,79.46,174.05,86.65,23.17,1.4,107.49
BHOPAL,01-01-2026 00:00,02-01-2026 00:00,81.46,170.88,88.54,19.16,1.56,120.49
BHOPAL,02-01-2026 00:00,03-01-2026 00:00,92.35,172.39,70.0,13.56,0.96,102.44
BHOPAL,03-01-2026 00:00,04-01-2026 00:00,99.32,184.62,67.89,11.07,1.6,72.4
BHOPAL,04-01-2026 00:00,05-01-2026 00:00,87.03,164.3,69.12,10.85,1.56,65.33
BHOPAL,05-01-2026 00:00,06-01-2026 00:00,70.47,142.99,69.45,11.31,1.2,60.38
BHOPAL,06-01-2026 00:00,07-01-2026 00:00,64.54,139.32,70.09,10.46,1.05,85.45
BHOPAL,07-01-2026 00:00,08-01-2026 00:00,60.42,140.66,74.33,11.6,1.18,82.01
BHOPAL,08-01-2026 00:00,09-01-2026 00:00,66.22,142.83,65.39,12.06,1.25,94.44
BHOPAL,09-01-2026 00:00,10-01-2026 00:00,61.66,153.1,71.87,16.7,1.15,97.72
BHOPAL,10-01-2026 00:00,11-01-2026 00:00,69.04,168.22,83.46,24.15,1.16,109.13
BHOPAL,11-01-2026 00:00,12-01-2026 00:00,54.78,133.93,80.53,17.82,1.17,120.97
BHOPAL,12-01-2026 00:00,13-01-2026 00:00,65.51,147.16,71.02,13.16,1.16,104.78
BHOPAL,13-01-2026 00:00,14-01-2026 00:00,59.06,133.55,69.76,15.39,0.99,140.05
BHOPAL,14-01-2026 00:00,15-01-2026 00:00,60.05,137.52,68.64,17.21,1.3,148.36
BHOPAL,15-01-2026 00:00,16-01-2026 00:00,63.46,142.22,70.96,14.1,1.07,131.12
BHOPAL,16-01-2026 00:00,17-01-2026 00:00,59.28,139.81,63.82,15.65,1.16,116.88
BHOPAL,17-01-2026 00:00,18-01-2026 00:00,54.43,134.65,43.43,16.81,1.19,80.75
BHOPAL,18-01-2026 00:00,19-01-2026 00:00,55.67,135.59,30.71,30.83,0.92,87.59
BHOPAL,19-01-2026 00:00,20-01-2026 00:00,35.57,102.93,25.97,13.82,0.9,75.34
BHOPAL,20-01-2026 00:00,21-01-2026 00:00,49.33,136.95,35.95,15.22,1.08,71.52
BHOPAL,21-01-2026 00:00,22-01-2026 00:00,55.24,131.76,36.81,13.44,1.11,79.59
BHOPAL,22-01-2026 00:00,23-01-2026 00:00,46.49,128.46,38.48,16.78,1.04,80.44
BHOPAL,23-01-2026 00:00,24-01-2026 00:00,62.53,164.66,33.16,25.65,1.12,84.58
BHOPAL,24-01-2026 00:00,25-01-2026 00:00,59.03,139.75,26.27,13.21,1.03,61.37
BHOPAL,25-01-2026 00:00,26-01-2026 00:00,99.77,209.8,25.59,10.7,1.18,50.38
BHOPAL,26-01-2026 00:00,27-01-2026 00:00,72.51,159.68,30.25,14.86,1.17,71.67
BHOPAL,27-01-2026 00:00,28-01-2026 00:00,75.02,169.89,26.51,25.38,1.08,93.67
BHOPAL,28-01-2026 00:00,29-01-2026 00:00,53.59,114.56,25.27,11.44,1.07,65.52
BHOPAL,29-01-2026 00:00,30-01-2026 00:00,56.6,111.81,28.95,9.7,0.95,68.1
BHOPAL,30-01-2026 00:00,31-01-2026 00:00,55.28,114.83,28.41,11.52,1.02,66.43
BHOPAL,31-01-2026 00:00,01-02-2026 00:00,43.06,106.89,29.48,14.17,1.03,51.57
BHOPAL,01-02-2026 00:00,02-02-2026 00:00,40.09,102.46,29.15,14.67,1.17,57.38
BHOPAL,02-02-2026 00:00,03-02-2026 00:00,49.01,120.8,30.53,12.95,1.18,56.8
BHOPAL,03-02-2026 00:00,04-02-2026 00:00,48.57,110.86,22.47,10.7,1.1,51.05
BHOPAL,04-02-2026 00:00,05-02-2026 00:00,42.31,93.01,18.94,10.5,0.95,53.53
BHOPAL,05-02-2026 00:00,06-02-2026 00:00,43.71,102.18,23.52,11.64,1.19,63.89
BHOPAL,06-02-2026 00:00,07-02-2026 00:00,43.85,111.6,31.75,12.93,1.07,71.97
BHOPAL,07-02-2026 00:00,08-02-2026 00:00,57.89,145.09,35.13,18.55,1.28,73.03
BHOPAL,08-02-2026 00:00,09-02-2026 00:00,44.94,114.77,37.14,15.18,1.04,80.17
BHOPAL,09-02-2026 00:00,10-02-2026 00:00,38.23,107.62,31.74,16.2,0.99,87.34
BHOPAL,10-02-2026 00:00,11-02-2026 00:00,50.9,134.89,36.33,18.76,1.28,90.35
BHOPAL,11-02-2026 00:00,12-02-2026 00:00,58.81,154.88,36.34,20.56,1.22,88.32
BHOPAL,12-02-2026 00:00,13-02-2026 00:00,41.56,113.03,25.62,16.95,1.0,93.92
BHOPAL,13-02-2026 00:00,14-02-2026 00:00,49.99,132.07,28.03,15.23,1.13,95.85
BHOPAL,14-02-2026 00:00,15-02-2026 00:00,51.12,141.8,30.31,14.64,1.41,90.65
BHOPAL,15-02-2026 00:00,16-02-2026 00:00,46.82,136.36,35.3,12.95,1.23,74.22
BHOPAL,16-02-2026 00:00,17-02-2026 00:00,28.7,91.75,31.41,13.58,0.92,80.48
BHOPAL,17-02-2026 00:00,17-02-2026 00:00,24.0,63.0,33.2,13.4,0.89,56.1
CHENNAI,01-01-2025 00:00,02-01-2025 00:00,75.2,135.67,16.36,9.95,1.13,14.16
CHENNAI,02-01-2025 00:00,03-01-2025 00:00,73.44,132.79,16.74,6.2,0.79,14.38
CHENNAI,03-01-2025 00:00,04-01-2025 00:00,79.0,141.53,21.07,5.79,1.03,13.87
CHENNAI,04-01-2025 00:00,05-01-2025 00:00,107.46,188.41,18.58,5.89,1.21,14.26
CHENNAI,05-01-2025 00:00,06-01-2025 00:00,93.33,165.33,29.95,5.8,1.1,14.15
CHENNAI,06-01-2025 00:00,07-01-2025 00:00,89.57,159.19,24.77,6.12,0.9,14.36
CHENNAI,07-01-2025 00:00,08-01-2025 00:00,84.19,150.41,,5.48,1.22,14.18
CHENNAI,08-01-2025 00:00,09-01-2025 00:00,64.73,152.39,18.83,4.88,0.43,13.68
CHENNAI,09-01-2025 00:00,10-01-2025 00:00,42.6,147.25,24.01,5.62,0.67,14.8
CHENNAI,10-01-2025 00:00,11-01-2025 00:00,43.38,143.76,26.08,5.66,1.53,15.76
CHENNAI,11-01-2025 00:00,12-01-2025 00:00,,,,,,
CHENNAI,12-01-2025 00:00,13-01-2025 00:00,,,,,,
CHENNAI,13-01-2025 00:00,14-01-2025 00:00,,,,,,
CHENNAI,14-01-2025 00:00,15-01-2025 00:00,,,,,,
CHENNAI,15-01-2025 00:00,16-01-2025 00:00,,,,,,
CHENNAI,16-01-2025 00:00,17-01-2025 00:00,,,,,,
CHENNAI,17-01-2025 00:00,18-01-2025 00:00,,,,,,
CHENNAI,18-01-2025 00:00,19-01-2025 00:00,,,,,,
CHENNAI,19-01-2025 00:00,20-01-2025 00:00,,,,,,
CHENNAI,20-01-2025 00:00,21-01-2025 00:00,,,,,,
CHENNAI,21-01-2025 00:00,22-01-2025 00:00,,,,,,
CHENNAI,22-01-2025 00:00,23-01-2025 00:00,,,,,,
CHENNAI,23-01-2025 00:00,24-01-2025 00:00,,,,,,
CHENNAI,24-01-2025 00:00,25-01-2025 00:00,,,,,,
CHENNAI,25-01-2025 00:00,26-01-2025 00:00,,,,,,
CHENNAI,26-01-2025 00:00,27-01-2025 00:00,,,,,,
CHENNAI,27-01-2025 00:00,28-01-2025 00:00,,,,,,
CHENNAI,28-01-2025 00:00,29-01-2025 00:00,,,,,,
CHENNAI,29-01-2025 00:00,30-01-2025 00:00,,,,,,
CHENNAI,30-01-2025 00:00,31-01-2025 00:00,,,,,,
CHENNAI,31-01-2025 00:00,01-02-2025 00:00,15.1,73.14,48.05,21.07,2.0,14.74
CHENNAI,01-02-2025 00:00,02-02-2025 00:00,12.04,84.39,49.76,49.52,2.01,14.28
CHENNAI,02-02-2025 00:00,03-02-2025 00:00,14.97,105.25,45.05,14.41,2.02,16.39
CHENNAI,03-02-2025 00:00,04-02-2025 00:00,14.69,111.03,27.55,15.27,2.02,15.01
CHENNAI,04-02-2025 00:00,05-02-2025 00:00,17.47,128.98,24.27,16.39,2.03,16.09
CHENNAI,05-02-2025 00:00,06-02-2025 00:00,31.47,178.95,27.05,27.3,2.02,18.51
CHENNAI,06-02-2025 00:00,07-02-2025 00:00,33.94,252.21,,21.21,2.02,17.45
CHENNAI,07-02-2025 00:00,08-02-2025 00:00,31.02,207.79,8.6,20.92,2.02,15.52
CHENNAI,08-02-2025 00:00,09-02-2025 00:00,27.39,212.88,8.6,16.82,2.02,14.94
CHENNAI,09-02-2025 00:00,10-02-2025 00:00,26.31,170.66,8.58,14.83,2.01,16.61
CHENNAI,10-02-2025 00:00,11-02-2025 00:00,27.32,181.24,8.59,11.01,2.02,23.2
CHENNAI,11-02-2025 00:00,12-02-2025 00:00,21.94,163.73,8.57,11.17,2.01,21.24
CHENNAI,12-02-2025 00:00,13-02-2025 00:00,18.08,167.66,10.06,19.44,2.01,16.12
CHENNAI,13-02-2025 00:00,14-02-2025 00:00,14.78,152.32,12.59,14.28,2.02,19.34
CHENNAI,14-02-2025 00:00,15-02-2025 00:00,10.62,124.1,12.6,12.79,2.02,15.79
CHENNAI,15-02-2025 00:00,16-02-2025 00:00,21.19,103.87,13.77,11.27,2.02,15.89
CHENNAI,16-02-2025 00:00,17-02-2025 00:00,37.21,63.36,,15.58,2.03,18.07
CHENNAI,17-02-2025 00:00,18-02-2025 00:00,45.62,75.37,11.65,11.23,2.0,15.64
CHENNAI,18-02-2025 00:00,19-02-2025 00:00,51.61,88.24,15.7,12.01,2.02,15.52
CHENNAI,19-02-2025 00:00,20-02-2025 00:00,45.63,84.24,25.76,13.29,1.94,21.5
CHENNAI,20-02-2025 00:00,21-02-2025 00:00,,,,,,
CHENNAI,21-02-2025 00:00,22-02-2025 00:00,,,,,,
CHENNAI,22-02-2025 00:00,23-02-2025 00:00,,,,,,
CHENNAI,23-02-2025 00:00,24-02-2025 00:00,,,,,,
CHENNAI,24-02-2025 00:00,25-02-2025 00:00,,,,,,
CHENNAI,25-02-2025 00:00,26-02-2025 00:00,,,,,,
CHENNAI,26-02-2025 00:00,27-02-2025 00:00,,,,,,
CHENNAI,27-02-2025 00:00,28-02-2025 00:00,26.51,60.74,28.18,13.52,1.24,43.89
CHENNAI,28-02-2025 00:00,01-03-2025 00:00,28.12,59.94,29.5,16.58,1.43,45.02
CHENNAI,01-03-2025 00:00,02-03-2025 00:00,19.79,46.35,24.58,12.27,1.57,42.62
CHENNAI,02-03-2025 00:00,03-03-2025 00:00,22.99,44.26,23.56,14.16,1.3,22.81
CHENNAI,03-03-2025 00:00,04-03-2025 00:00,20.34,52.83,24.68,13.65,1.05,23.18
CHENNAI,04-03-2025 00:00,05-03-2025 00:00,13.59,66.16,21.92,9.51,1.94,22.54
CHENNAI,05-03-2025 00:00,06-03-2025 00:00,15.57,61.53,24.71,11.42,1.61,23.11
CHENNAI,06-03-2025 00:00,07-03-2025 00:00,30.52,87.3,25.78,11.29,1.74,24.87
CHENNAI,07-03-2025 00:00,08-03-2025 00:00,41.23,149.32,26.69,16.54,1.26,25.31
CHENNAI,08-03-2025 00:00,09-03-2025 00:00,30.56,95.47,23.59,12.65,1.54,25.28
CHENNAI,09-03-2025 00:00,10-03-2025 00:00,22.41,82.8,27.16,12.43,1.68,23.18
CHENNAI,10-03-2025 00:00,11-03-2025 00:00,23.95,63.42,26.32,15.64,1.34,22.98
CHENNAI,11-03-2025 00:00,12-03-2025 00:00,18.25,51.64,88.39,13.85,1.39,22.95
CHENNAI,12-03-2025 00:00,13-03-2025 00:00,14.1,46.77,108.3,13.05,1.8,22.17
CHENNAI,13-03-2025 00:00,14-03-2025 00:00,13.13,46.41,21.09,12.18,1.54,22.73
CHENNAI,14-03-2025 00:00,15-03-2025 00:00,13.92,47.23,12.57,12.43,1.67,22.5
CHENNAI,15-03-2025 00:00,16-03-2025 00:00,13.15,50.94,13.61,12.17,0.22,21.92
CHENNAI,16-03-2025 00:00,17-03-2025 00:00,12.6,54.28,10.95,10.63,1.51,22.34
CHENNAI,17-03-2025 00:00,18-03-2025 00:00,11.43,42.97,9.94,12.21,1.2,21.72
CHENNAI,18-03-2025 00:00,19-03-2025 00:00,12.3,44.58,9.6,11.97,0.41,22.03
CHENNAI,19-03-2025 00:00,20-03-2025 00:00,18.51,50.8,9.07,11.23,0.66,22.16
CHENNAI,20-03-2025 00:00,21-03-2025 00:00,18.28,54.41,7.77,11.73,1.47,22.04
CHENNAI,21-03-2025 00:00,22-03-2025 00:00,19.78,51.13,8.12,12.5,1.58,21.98
CHENNAI,22-03-2025 00:00,23-03-2025 00:00,15.94,54.3,8.53,11.65,1.51,22.55
CHENNAI,23-03-2025 00:00,24-03-2025 00:00,17.41,49.01,7.5,8.94,1.85,22.1
CHENNAI,24-03-2025 00:00,25-03-2025 00:00,20.47,63.34,6.63,21.59,1.44,22.31
CHENNAI,25-03-2025 00:00,26-03-2025 00:00,28.17,67.1,6.2,14.73,1.6,22.98
CHENNAI,26-03-2025 00:00,27-03-2025 00:00,32.71,75.95,6.58,11.11,1.05,23.19
CHENNAI,27-03-2025 00:00,28-03-2025 00:00,25.82,76.99,6.83,13.62,1.72,23.42
CHENNAI,28-03-2025 00:00,29-03-2025 00:00,31.92,93.26,9.01,11.7,2.0,22.5
CHENNAI,29-03-2025 00:00,30-03-2025 00:00,34.95,82.42,7.96,12.49,1.69,24.42
CHENNAI,30-03-2025 00:00,31-03-2025 00:00,24.8,70.49,7.13,12.16,1.48,22.88
CHENNAI,31-03-2025 00:00,01-04-2025 00:00,30.26,84.64,6.26,12.86,1.32,23.2
